"id","UniProt","Symbol","Ligand Name","Ligand Is Drug","Ligand SMILES","Ligand PubChem ID","Ligand ChEMBL ID","Ligand Guide to Pharmacology ID","Ligand DrugCentral ID","Ligand Description","Preferred Term","UNII","Ligand Activity","Ligand Activity Type","Ligand Action","Ligand References","Ligand Reference Source","Ligand PubMed IDs"
570,"P14416","DRD2","(+)-butaclamol",0,"CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1","37461","CHEMBL1255588","","",,,,8.05,"IC50",,"J. Med. Chem., (2005) 48:22:6887",,"16250647"
570,"P14416","DRD2","(+)-butaclamol",0,"CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1","37461","CHEMBL1255588","","",,,,7.92,"IC50",,"Bioorg. Med. Chem., (2010) 18:21:7675",,"20875743"
570,"P14416","DRD2","(+)-butaclamol",0,"CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1","37461","CHEMBL1255588","","",,,,7.82,"IC50",,"J. Med. Chem., (2008) 51:14:4150",,"18588282"
570,"P14416","DRD2","(R)-6-propyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diyl diacetate",0,"CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3","3033200","CHEMBL4555547","","",,,,9.43,"EC50",,"ACS Med Chem Lett, (2020) 11:3:385",,"32184974"
570,"P14416","DRD2","(R)-6-propyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diyl diacetate",0,"CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3","3033200","CHEMBL4555547","","",,,,9.43,"EC50",,"ACS Med Chem Lett, (2020) 11:3:385",,"32184974"
570,"P14416","DRD2","(R)-6-propyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diyl diacetate",0,"CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3","3033200","CHEMBL4555547","","",,,,8.2,"EC50",,"ACS Med Chem Lett, (2020) 11:3:385",,"32184974"
570,"P14416","DRD2","(R)-6-propyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diyl diacetate",0,"CCCN1CCc2cccc3c2[C@H]1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3","3033200","CHEMBL4555547","","",,,,8.2,"EC50",,"ACS Med Chem Lett, (2020) 11:3:385",,"32184974"
570,"P14416","DRD2","tert-Butyl(3-(4-(2-Methoxyphenyl)piperazin-1-yl)propyl)carbamate",0,"COc1ccccc1N1CCN(CCCNC(=O)OC(C)(C)C)CC1","57420188","CHEMBL3299094","","",,,,9.41,"EC50",,"J. Med. Chem., (2014) 57:11:4924",,"24827597"
570,"P14416","DRD2","tert-Butyl(3-(4-(2-Methoxyphenyl)piperazin-1-yl)propyl)carbamate",0,"COc1ccccc1N1CCN(CCCNC(=O)OC(C)(C)C)CC1","57420188","CHEMBL3299094","","",,,,9.41,"EC50",,"J. Med. Chem., (2014) 57:11:4924",,"24827597"
570,"P14416","DRD2","tert-Butyl(3-(4-(2-Methoxyphenyl)piperazin-1-yl)propyl)carbamate",0,"COc1ccccc1N1CCN(CCCNC(=O)OC(C)(C)C)CC1","57420188","CHEMBL3299094","","",,,,7.8,"Ki",,"J. Med. Chem., (2014) 57:11:4924",,"24827597"
570,"P14416","DRD2","tert-Butyl(3-(4-(2-Methoxyphenyl)piperazin-1-yl)propyl)carbamate",0,"COc1ccccc1N1CCN(CCCNC(=O)OC(C)(C)C)CC1","57420188","CHEMBL3299094","","",,,,7.79,"Ki",,"J. Med. Chem., (2014) 57:11:4924",,"24827597"
570,"P14416","DRD2","[5-(5-Ethanesulfonyl-2-methoxy-phenyl)-1H-pyrrol-2-ylmethyl]-ethyl-(4-methyl-benzyl)-amine",0,"CCN(Cc1ccc(C)cc1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1","44340965","CHEMBL112705","","",,,,9.4,"Ki",,"Bioorg. Med. Chem. Lett., (1997) 7:3:327",,
570,"P14416","DRD2","N-(4-(4-(2,3-dichlorophenyl)piperazin-1-yl)butyl)pyridin-2-amine",0,"Clc1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1Cl","49865600","CHEMBL1223616","","",,,,9.4,"Ki",,"Bioorg. Med. Chem. Lett., (2010) 20:18:5376",,"20708933"
570,"P14416","DRD2","7-(4-(4-phenylpiperazin-1-yl)butoxy)-3,4-dihydroquinolin-2(1H)-one",0,"O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1","12899503","CHEMBL160357","","",,,,9.4,"EC50",,"J. Med. Chem., (2012) 55:16:7141",,"22845053"
570,"P14416","DRD2","7-(4-(4-phenylpiperazin-1-yl)butoxy)-3,4-dihydroquinolin-2(1H)-one",0,"O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1","12899503","CHEMBL160357","","",,,,9.1,"EC50",,"J. Med. Chem., (2012) 55:16:7141",,"22845053"
570,"P14416","DRD2","7-(4-(4-phenylpiperazin-1-yl)butoxy)-3,4-dihydroquinolin-2(1H)-one",0,"O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1","12899503","CHEMBL160357","","",,,,8.37,"Ki",,"J. Med. Chem., (2012) 55:16:7141",,"22845053"
570,"P14416","DRD2","5-(3-(4-(2-methoxyphenyl)piperazin-1-yl)propyl)-1H-benzo[d]imidazole-2(3H)-thione",0,"COc1ccccc1N1CCN(CCCc2ccc3[nH]c(=S)[nH]c3c2)CC1","9800145","CHEMBL2298822","","",,,,9.4,"Ki",,"Med Chem Res, (2013) 22:2:520",,
570,"P14416","DRD2","(R)-2-[(4-(4-Fluorobutoxy)benzylamino)methyl]chroman-7-ol oxalate",0,"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2","76325151","CHEMBL3115579","","",,,,9.4,"EC50",,"J. Med. Chem., (2014) 57:2:391",,"24325578"
570,"P14416","DRD2","(R)-2-[(4-(4-Fluorobutoxy)benzylamino)methyl]chroman-7-ol oxalate",0,"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2","76325151","CHEMBL3115579","","",,,,8.26,"Ki",,"J. Med. Chem., (2014) 57:2:391",,"24325578"
570,"P14416","DRD2","(R)-2-[(4-(4-Fluorobutoxy)benzylamino)methyl]chroman-7-ol oxalate",0,"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2","76325151","CHEMBL3115579","","",,,,8.25,"Ki",,"J. Med. Chem., (2014) 57:2:391",,"24325578"
570,"P14416","DRD2","(R)-2-[(4-(4-Fluorobutoxy)benzylamino)methyl]chroman-7-ol oxalate",0,"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2","76325151","CHEMBL3115579","","",,,,7.21,"Ki",,"J. Med. Chem., (2014) 57:2:391",,"24325578"
570,"P14416","DRD2","(R)-2-[(4-(4-Fluorobutoxy)benzylamino)methyl]chroman-7-ol oxalate",0,"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2","76325151","CHEMBL3115579","","",,,,7.09,"Ki",,"J. Med. Chem., (2014) 57:2:391",,"24325578"
570,"P14416","DRD2","(R)-2-[(4-(4-Fluorobutoxy)benzylamino)methyl]chroman-7-ol oxalate",0,"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2","76325151","CHEMBL3115579","","",,,,7.04,"Ki",,"J. Med. Chem., (2014) 57:2:391",,"24325578"
570,"P14416","DRD2","(R)-2-[(4-(4-Fluorobutoxy)benzylamino)methyl]chroman-7-ol oxalate",0,"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(OCCCCF)cc1)CC2","76325151","CHEMBL3115579","","",,,,7.03,"Ki",,"J. Med. Chem., (2014) 57:2:391",,"24325578"
570,"P14416","DRD2","UNC10108019::US9156822, 42",0,"O=c1ccc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2[nH]1","66633662","CHEMBL3966956","","",,,,9.4,"Ki",,"None, (2015) None:None:None",,
570,"P14416","DRD2","UNC10108019::US9156822, 42",0,"O=c1ccc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2[nH]1","66633662","CHEMBL3966956","","",,,,9.05,"EC50",,"None, (2015) None:None:None",,
570,"P14416","DRD2","UNC10108018::US9156822, 41",0,"O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)nc2N1","21073553","CHEMBL3912435","","",,,,9.4,"EC50",,"None, (2015) None:None:None",,
570,"P14416","DRD2","UNC10108018::US9156822, 41",0,"O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)nc2N1","21073553","CHEMBL3912435","","",,,,9.35,"Ki",,"None, (2015) None:None:None",,
570,"P14416","DRD2","UNC10108018::US9156822, 41",0,"O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)nc2N1","21073553","CHEMBL3912435","","",,,,9.22,"EC50",,"None, (2015) None:None:None",,
570,"P14416","DRD2","UNC10108010::US9156822, 38",0,"O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCC(=O)N5)CC3)cc2N1","56597940","CHEMBL3983588","","",,,,9.4,"EC50",,"None, (2015) None:None:None",,
570,"P14416","DRD2","UNC10108010::US9156822, 38",0,"O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCC(=O)N5)CC3)cc2N1","56597940","CHEMBL3983588","","",,,,9.33,"Ki",,"None, (2015) None:None:None",,
570,"P14416","DRD2","UNC10108010::US9156822, 38",0,"O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCC(=O)N5)CC3)cc2N1","56597940","CHEMBL3983588","","",,,,8.74,"EC50",,"None, (2015) None:None:None",,
570,"P14416","DRD2","3-(trans-4-(2-(8-Chloro-3,4-dihydroisoquinolin-2(1H)-yl)-ethyl)cyclohexyl)-1,1-dimethylurea",0,"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1","","CHEMBL4451797","","",,,,9.4,"EC50",,"J Med Chem, (2019) 62:9:4755",,"30964661"
570,"P14416","DRD2","3-(trans-4-(2-(8-Chloro-3,4-dihydroisoquinolin-2(1H)-yl)-ethyl)cyclohexyl)-1,1-dimethylurea",0,"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1","","CHEMBL4451797","","",,,,7.97,"EC50",,"J Med Chem, (2019) 62:9:4755",,"30964661"
570,"P14416","DRD2","3-(trans-4-(2-(8-Chloro-3,4-dihydroisoquinolin-2(1H)-yl)-ethyl)cyclohexyl)-1,1-dimethylurea",0,"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1","","CHEMBL4451797","","",,,,7.96,"EC50",,"J Med Chem, (2019) 62:9:4755",,"30964661"
570,"P14416","DRD2","3-(trans-4-(2-(8-Chloro-3,4-dihydroisoquinolin-2(1H)-yl)-ethyl)cyclohexyl)-1,1-dimethylurea",0,"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1","","CHEMBL4451797","","",,,,7.4,"EC50",,"J Med Chem, (2019) 62:9:4755",,"30964661"
570,"P14416","DRD2","3-(trans-4-(2-(8-Chloro-3,4-dihydroisoquinolin-2(1H)-yl)-ethyl)cyclohexyl)-1,1-dimethylurea",0,"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1","","CHEMBL4451797","","",,,,7.39,"EC50",,"J Med Chem, (2019) 62:9:4755",,"30964661"
570,"P14416","DRD2","3-(trans-4-(2-(8-Chloro-3,4-dihydroisoquinolin-2(1H)-yl)-ethyl)cyclohexyl)-1,1-dimethylurea",0,"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1","","CHEMBL4451797","","",,,,7.15,"IC50",,"J Med Chem, (2019) 62:9:4755",,"30964661"
570,"P14416","DRD2","7-[4-(6-Hydroxy-biphenyl-3-ylmethyl)-piperazin-1-yl]-3H-benzooxazol-2-one",0,"Oc1nc2cccc(N3CCN(Cc4ccc(O)c(-c5ccccc5)c4)CC3)c2o1","44315406","CHEMBL80230","","",,,,9.39,"Ki",,"Bioorg. Med. Chem. Lett., (2001) 11:17:2345",,"11527728"
570,"P14416","DRD2","4-{3-[2-(Ethyl-methyl-amino)-ethyl]-1H-indol-2-yl}-benzonitrile",0,"CCN(C)CCc1c(-c2ccc(C#N)cc2)[nH]c2ccccc12","44324047","CHEMBL91542","","",,,,9.38,"Ki",,"Bioorg. Med. Chem. Lett., (2000) 10:24:2697",,"11133071"
570,"P14416","DRD2","1-Benzofuran-7-yl-4-[5-(4-fluoro-phenyl)-1H-pyrrol-2-ylmethyl]-piperazine",0,"Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1","208917","CHEMBL292187","","",,,,9.38,"Ki",,"Bioorg. Med. Chem. Lett., (2001) 11:17:2345",,"11527728"
570,"P14416","DRD2","N-(trans-4-(2-(4-(benzo[d]isothiazol-3-yl)piperazin-1-yl)ethyl)cyclohexyl)-4-methylbenzenesulfonamide",0,"Cc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4nsc5ccccc45)CC3)CC2)cc1","","CHEMBL3948056","","",,,,9.38,"Ki",,"Eur J Med Chem, (2016) 123:None:332",,"27487565"
570,"P14416","DRD2","2-Fluoro-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diol",0,"CN1CCc2cc(F)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3","128965","CHEMBL18598","","",,,,9.37,"Kd",,"J. Med. Chem., (1989) 32:6:1198",,"2524592"
570,"P14416","DRD2","2-Fluoro-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diol",0,"CN1CCc2cc(F)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3","128965","CHEMBL18598","","",,,,7.03,"Kd",,"J. Med. Chem., (1989) 32:6:1198",,"2524592"
570,"P14416","DRD2","N-(trans-4-(2-(4-(benzo[d]isothiazol-3-yl)piperazin-1-yl)ethyl)cyclohexyl)-1H-indole-2-carboxamide",0,"O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2[nH]1","","CHEMBL3905247","","",,,,9.37,"Ki",,"Eur J Med Chem, (2016) 123:None:332",,"27487565"
570,"P14416","DRD2","N-(trans-4-(2-(4-(benzo[d]isothiazol-3-yl)piperazin-1-yl)ethyl)cyclohexyl)thiophene-2-sulfonamide",0,"O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1","","CHEMBL3966842","","",,,,9.37,"Ki",,"Eur J Med Chem, (2016) 123:None:332",,"27487565"
570,"P14416","DRD2","1-Methyl-4-(8-(2-methyl-2H-tetrazol-5-yl)-10,11-dihydrodibenzo[b,f]thiepin-10-yl)piperazine",0,"CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn(C)n4)cc32)CC1","49781232","CHEMBL1259216","","",,,,9.36,"Ki",,"J. Med. Chem., (2010) 53:19:7021",,"20857909"
570,"P14416","DRD2","1-Methyl-4-(8-(2-methyl-2H-tetrazol-5-yl)-10,11-dihydrodibenzo[b,f]thiepin-10-yl)piperazine",0,"CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn(C)n4)cc32)CC1","49781232","CHEMBL1259216","","",,,,8.64,"Ki",,"J. Med. Chem., (2010) 53:19:7021",,"20857909"
570,"P14416","DRD2","(6S,6'S)-6,6'-(decane-1,10-diylbis(propylazanediyl))bis(5,6,7,8-tetrahydronaphthalen-1-ol)",0,"CCCN(CCCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@H]1CCc2c(O)cccc2C1","71459660","CHEMBL2206265","","",,,,9.36,"EC50",,"ACS Med. Chem. Lett., (2012) 3:12:991",,"23275802"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,9.36,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,9.36,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,8.77,"Ki",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,8.54,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,8.54,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,8.54,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,8.38,"Ki",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,8.37,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,8.17,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,7.97,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","6-{4-[4-(2-Methoxyphenyl)piperazin-1-yl]butoxyl}pyrazolo[1,5-a]pyridine-3-carbaldehyde oxime",0,"COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1","137633863","CHEMBL4069145","","",,,,7.88,"EC50",,"J Med Chem, (2017) 60:7:2908",,"28248104"
570,"P14416","DRD2","(RS)6-({2-[4-(7-Nitro-benzo[1,2,5]oxadiazol-4-ylamino)-phenyl]-ethyl}-propyl-amino)-5,6,7,8-tetrahydro-naphthalen-1-ol",0,"CCCN(CCc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)C1CCc2c(O)cccc2C1","15115518","CHEMBL109787","","",,,,9.35,"Ki",,"J. Med. Chem., (1991) 34:11:3235",,"1956042"
570,"P14416","DRD2","4-(4-(3,5-Dichlorophenyl)-4-hydroxypiperidin-1-yl)-1-(4-fluorophenyl)butan-1-one",0,"O=C(CCCN1CCC(O)(c2cc(Cl)cc(Cl)c2)CC1)c1ccc(F)cc1","155511820","CHEMBL4436241","","",,,,9.35,"Ki",,"J Med Chem, (2019) 62:21:9488",,"31580666"
570,"P14416","DRD2","4-(4-(3,5-Dichlorophenyl)-4-hydroxypiperidin-1-yl)-1-(4-fluorophenyl)butan-1-one",0,"O=C(CCCN1CCC(O)(c2cc(Cl)cc(Cl)c2)CC1)c1ccc(F)cc1","155511820","CHEMBL4436241","","",,,,9.27,"Kd",,"J Med Chem, (2019) 62:21:9488",,"31580666"
570,"P14416","DRD2","(R)-N-(1-(3-(6-fluorobenzo[d]isoxazol-3-yl)propyl)pyrrolidin-3-yl)benzo[b]thiophene-2-sulfonamide",0,"O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2s1","","CHEMBL4795995","","",,,,9.35,"Ki",,"Eur J Med Chem, (2020) 191:None:112149",,"32105980"
570,"P14416","DRD2","1-(2,5-difluorophenyl)-3-(4-(4-(2-isopropoxyphenyl)piperazin-1-yl)cyclohexyl)urea",0,"CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3cc(F)ccc3F)CC2)CC1","16041629","CHEMBL257097","","",,,,9.34,"Ki",,"Bioorg. Med. Chem. Lett., (2008) 18:2:640",,"18055202"
570,"P14416","DRD2","7-{4-[4-(4-Fluoro-phenyl)-pyridin-2-ylmethyl]-piperazin-1-yl}-3H-benzooxazol-2-one",0,"Oc1nc2cccc(N3CCN(Cc4cc(-c5ccc(F)cc5)ccn4)CC3)c2o1","15410410","CHEMBL308345","","",,,,9.33,"Ki",,"Bioorg. Med. Chem. Lett., (2001) 11:17:2345",,"11527728"
570,"P14416","DRD2","(S)-4-(3-(1-Butyl-1H-1,2,3-triazol-4-yl)propoxy)-N-(4-((5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)(propyl)amino)butyl)-3-methoxybenzamide",0,"CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1","122177645","CHEMBL3577346","","",,,,9.33,"Ki",,"J. Med. Chem., (2015) 58:6:2703",,"25734236"
570,"P14416","DRD2","(S)-4-(3-(1-Butyl-1H-1,2,3-triazol-4-yl)propoxy)-N-(4-((5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)(propyl)amino)butyl)-3-methoxybenzamide",0,"CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1","122177645","CHEMBL3577346","","",,,,9.27,"Ki",,"J. Med. Chem., (2015) 58:6:2703",,"25734236"
570,"P14416","DRD2","(S)-4-(3-(1-Butyl-1H-1,2,3-triazol-4-yl)propoxy)-N-(4-((5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)(propyl)amino)butyl)-3-methoxybenzamide",0,"CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1","122177645","CHEMBL3577346","","",,,,8.85,"EC50",,"J. Med. Chem., (2015) 58:6:2703",,"25734236"
570,"P14416","DRD2","(S)-4-(3-(1-Butyl-1H-1,2,3-triazol-4-yl)propoxy)-N-(4-((5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)(propyl)amino)butyl)-3-methoxybenzamide",0,"CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1","122177645","CHEMBL3577346","","",,,,8.68,"EC50",,"J. Med. Chem., (2015) 58:6:2703",,"25734236"
570,"P14416","DRD2","(S)-4-(3-(1-Butyl-1H-1,2,3-triazol-4-yl)propoxy)-N-(4-((5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)(propyl)amino)butyl)-3-methoxybenzamide",0,"CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1","122177645","CHEMBL3577346","","",,,,8.54,"EC50",,"J. Med. Chem., (2015) 58:6:2703",,"25734236"
570,"P14416","DRD2","(S)-4-(3-(1-Butyl-1H-1,2,3-triazol-4-yl)propoxy)-N-(4-((5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)(propyl)amino)butyl)-3-methoxybenzamide",0,"CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1","122177645","CHEMBL3577346","","",,,,8.51,"EC50",,"J. Med. Chem., (2015) 58:6:2703",,"25734236"
570,"P14416","DRD2","(S)-4-(3-(1-Butyl-1H-1,2,3-triazol-4-yl)propoxy)-N-(4-((5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)(propyl)amino)butyl)-3-methoxybenzamide",0,"CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1","122177645","CHEMBL3577346","","",,,,8.4,"EC50",,"J. Med. Chem., (2015) 58:6:2703",,"25734236"
570,"P14416","DRD2","2-Chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,f][1,4]thiazepine::2-Chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,f][1,4]thiazepine(clothiapine)::2-chloro-11-(4-methylpiperazin-1-yl)dibenzo[b,f][1,4]thiazepine::CHEMBL304902::Clothiapine",0,"CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1","16351","CHEMBL304902","","",,,,9.31,"Ki",,"None, (2014) None:None:None",,
570,"P14416","DRD2","SID11111253",0,"CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1","6603867","CHEMBL301559","","",,,,9.3,"Ki",,"Bioorg. Med. Chem. Lett., (1997) 7:18:2403",,
570,"P14416","DRD2","SID11111253",0,"CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1","6603867","CHEMBL301559","","",,,,7.47,"Ki",,"J. Med. Chem., (2002) 45:14:3022",,"12086487"
570,"P14416","DRD2","SID11111253",0,"CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1","6603867","CHEMBL301559","","",,,,7.47,"Ki",,"J. Med. Chem., (1996) 39:21:4233",,"8863800"
570,"P14416","DRD2","SID11111253",0,"CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1","6603867","CHEMBL301559","","",,,,7.4,"Ki",,"Bioorg. Med. Chem., (2016) 24:12:2641",,"27132867"
